"country","agerange","min_age","max_age","sex","av_los","hosp_reason","icd10","reference_year","reference"
"nl","Y85-89",85,89,"M",7.4,"all rt","J",2018,"eurostat"
"nl","Y85-89",85,89,"M",7.7,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y85-89",85,89,"M",7.9,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y85-89",85,89,"M",6.7,"other lrti","J20-J22",2018,"eurostat"
"no","Y85-89",85,89,"F",5.4,"all rt","J",2018,"eurostat"
"no","Y85-89",85,89,"F",4.3,"urti/inf","J00-J11",2018,"eurostat"
"no","Y85-89",85,89,"F",5.9,"pneumonia","J12-J18",2018,"eurostat"
"no","Y85-89",85,89,"F",4.3,"other lrti","J20-J22",2018,"eurostat"
"no","Y85-89",85,89,"M",5.8,"all rt","J",2018,"eurostat"
"no","Y85-89",85,89,"M",4.9,"urti/inf","J00-J11",2018,"eurostat"
"no","Y85-89",85,89,"M",6,"pneumonia","J12-J18",2018,"eurostat"
"no","Y85-89",85,89,"M",4.2,"other lrti","J20-J22",2018,"eurostat"
"pl","Y85-89",85,89,"F",10.1,"all rt","J",2018,"eurostat"
"pl","Y85-89",85,89,"F",7.9,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y85-89",85,89,"F",10.5,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y85-89",85,89,"F",7.8,"other lrti","J20-J22",2018,"eurostat"
"pl","Y85-89",85,89,"M",9.6,"all rt","J",2018,"eurostat"
"pl","Y85-89",85,89,"M",9,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y85-89",85,89,"M",10.3,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y85-89",85,89,"M",7.7,"other lrti","J20-J22",2018,"eurostat"
"ro","Y85-89",85,89,"F",8.5,"all rt","J",2018,"eurostat"
"ro","Y85-89",85,89,"F",7.2,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y85-89",85,89,"F",8.7,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y85-89",85,89,"F",7.2,"other lrti","J20-J22",2018,"eurostat"
"ro","Y85-89",85,89,"M",8.4,"all rt","J",2018,"eurostat"
"ro","Y85-89",85,89,"M",7.3,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y85-89",85,89,"M",8.5,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y85-89",85,89,"M",7.4,"other lrti","J20-J22",2018,"eurostat"
"se","Y85-89",85,89,"F",6.2,"all rt","J",2018,"eurostat"
"se","Y85-89",85,89,"F",5.5,"urti/inf","J00-J11",2018,"eurostat"
"se","Y85-89",85,89,"F",6.5,"pneumonia","J12-J18",2018,"eurostat"
"se","Y85-89",85,89,"F",5,"other lrti","J20-J22",2018,"eurostat"
"se","Y85-89",85,89,"M",6.2,"all rt","J",2018,"eurostat"
"se","Y85-89",85,89,"M",5.4,"urti/inf","J00-J11",2018,"eurostat"
"se","Y85-89",85,89,"M",6.4,"pneumonia","J12-J18",2018,"eurostat"
"se","Y85-89",85,89,"M",4.9,"other lrti","J20-J22",2018,"eurostat"
"si","Y85-89",85,89,"F",9.2,"all rt","J",2018,"eurostat"
"si","Y85-89",85,89,"F",8.3,"urti/inf","J00-J11",2018,"eurostat"
"si","Y85-89",85,89,"F",9.2,"pneumonia","J12-J18",2018,"eurostat"
"si","Y85-89",85,89,"F",9.4,"other lrti","J20-J22",2018,"eurostat"
"si","Y85-89",85,89,"M",10,"all rt","J",2018,"eurostat"
"si","Y85-89",85,89,"M",9.6,"urti/inf","J00-J11",2018,"eurostat"
"si","Y85-89",85,89,"M",10.9,"pneumonia","J12-J18",2018,"eurostat"
"si","Y85-89",85,89,"M",8.7,"other lrti","J20-J22",2018,"eurostat"
"sk","Y85-89",85,89,"F",9.7,"all rt","J",2018,"eurostat"
"sk","Y85-89",85,89,"F",8.5,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y85-89",85,89,"F",10.7,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y85-89",85,89,"F",9.5,"other lrti","J20-J22",2018,"eurostat"
"sk","Y85-89",85,89,"M",10.1,"all rt","J",2018,"eurostat"
"sk","Y85-89",85,89,"M",6.8,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y85-89",85,89,"M",11,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y85-89",85,89,"M",8.6,"other lrti","J20-J22",2018,"eurostat"
"at","Y85-89",85,89,"F",10.7,"all rt","J",2018,"eurostat"
"at","Y85-89",85,89,"F",8.4,"urti/inf","J00-J11",2018,"eurostat"
"at","Y85-89",85,89,"F",11.2,"pneumonia","J12-J18",2018,"eurostat"
"at","Y85-89",85,89,"F",7.6,"other lrti","J20-J22",2018,"eurostat"
"at","Y85-89",85,89,"M",10.2,"all rt","J",2018,"eurostat"
"at","Y85-89",85,89,"M",8.2,"urti/inf","J00-J11",2018,"eurostat"
"at","Y85-89",85,89,"M",10.6,"pneumonia","J12-J18",2018,"eurostat"
"at","Y85-89",85,89,"M",7,"other lrti","J20-J22",2018,"eurostat"
"ie","Y85-89",85,89,"F",11.9,"all rt","J",2018,"eurostat"
"ie","Y85-89",85,89,"F",13.9,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y85-89",85,89,"F",14,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y85-89",85,89,"F",10.5,"other lrti","J20-J22",2018,"eurostat"
"ie","Y85-89",85,89,"M",11.6,"all rt","J",2018,"eurostat"
"ie","Y85-89",85,89,"M",15.8,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y85-89",85,89,"M",13.2,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y85-89",85,89,"M",9.9,"other lrti","J20-J22",2018,"eurostat"
"lt","Y85-89",85,89,"F",9.6,"all rt","J",2018,"eurostat"
"lt","Y85-89",85,89,"F",9.3,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y85-89",85,89,"F",10,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y85-89",85,89,"F",8.6,"other lrti","J20-J22",2018,"eurostat"
"lt","Y85-89",85,89,"M",9.2,"all rt","J",2018,"eurostat"
"lt","Y85-89",85,89,"M",7.2,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y85-89",85,89,"M",9.7,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y85-89",85,89,"M",7.8,"other lrti","J20-J22",2018,"eurostat"
"lv","Y85-89",85,89,"F",9,"all rt","J",2018,"eurostat"
"lv","Y85-89",85,89,"F",7.9,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y85-89",85,89,"F",10,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y85-89",85,89,"F",6.9,"other lrti","J20-J22",2018,"eurostat"
"lv","Y85-89",85,89,"M",8.3,"all rt","J",2018,"eurostat"
"lv","Y85-89",85,89,"M",7.1,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y85-89",85,89,"M",9.1,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y85-89",85,89,"M",6.7,"other lrti","J20-J22",2018,"eurostat"
"rs","Y85-89",85,89,"F",11.7,"all rt","J",2018,"eurostat"
"rs","Y85-89",85,89,"F",8.8,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y85-89",85,89,"F",10.8,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y85-89",85,89,"F",9,"other lrti","J20-J22",2018,"eurostat"
"rs","Y85-89",85,89,"M",10.6,"all rt","J",2018,"eurostat"
"rs","Y85-89",85,89,"M",9.5,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y85-89",85,89,"M",10.3,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y85-89",85,89,"M",11.8,"other lrti","J20-J22",2018,"eurostat"
"de","Y85-89",85,89,"F",9.5,"all rt","J",2017,"eurostat"
"de","Y85-89",85,89,"F",7.8,"urti/inf","J00-J11",2017,"eurostat"
"de","Y85-89",85,89,"F",10.6,"pneumonia","J12-J18",2017,"eurostat"
"de","Y85-89",85,89,"F",7.9,"other lrti","J20-J22",2017,"eurostat"
"de","Y85-89",85,89,"M",9.6,"all rt","J",2017,"eurostat"
"de","Y85-89",85,89,"M",8,"urti/inf","J00-J11",2017,"eurostat"
"de","Y85-89",85,89,"M",10.4,"pneumonia","J12-J18",2017,"eurostat"
"de","Y85-89",85,89,"M",7.8,"other lrti","J20-J22",2017,"eurostat"
"is","Y85-89",85,89,"F",11.6,"all rt","J",2017,"eurostat"
"is","Y85-89",85,89,"F",10.3,"urti/inf","J00-J11",2017,"eurostat"
"is","Y85-89",85,89,"F",8.9,"pneumonia","J12-J18",2017,"eurostat"
"is","Y85-89",85,89,"F",9.7,"other lrti","J20-J22",2017,"eurostat"
"is","Y85-89",85,89,"M",8.4,"all rt","J",2017,"eurostat"
"is","Y85-89",85,89,"M",7.9,"urti/inf","J00-J11",2017,"eurostat"
"is","Y85-89",85,89,"M",8.7,"pneumonia","J12-J18",2017,"eurostat"
"is","Y85-89",85,89,"M",4.8,"other lrti","J20-J22",2017,"eurostat"
"mt","Y85-89",85,89,"F",15.1,"all rt","J",2017,"eurostat"
"mt","Y85-89",85,89,"F",5.3,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y85-89",85,89,"F",15.2,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y85-89",85,89,"F",16.2,"other lrti","J20-J22",2017,"eurostat"
"mt","Y85-89",85,89,"M",11.7,"all rt","J",2017,"eurostat"
"mt","Y85-89",85,89,"M",6.2,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y85-89",85,89,"M",11.2,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y85-89",85,89,"M",16.7,"other lrti","J20-J22",2017,"eurostat"
"dk","Y85-89",85,89,"F",6.9,"all rt","J",2016,"eurostat"
"dk","Y85-89",85,89,"F",4.4,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y85-89",85,89,"F",7.5,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y85-89",85,89,"F",6.6,"other lrti","J20-J22",2016,"eurostat"
"dk","Y85-89",85,89,"M",6.6,"all rt","J",2016,"eurostat"
"dk","Y85-89",85,89,"M",5.8,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y85-89",85,89,"M",7.2,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y85-89",85,89,"M",5.5,"other lrti","J20-J22",2016,"eurostat"
"tr","Y85-89",85,89,"F",10.1,"all rt","J",2015,"eurostat"
"tr","Y85-89",85,89,"F",4.1,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y85-89",85,89,"F",10.3,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y85-89",85,89,"F",6.7,"other lrti","J20-J22",2015,"eurostat"
"tr","Y85-89",85,89,"M",9.9,"all rt","J",2015,"eurostat"
"tr","Y85-89",85,89,"M",3.8,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y85-89",85,89,"M",10.2,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y85-89",85,89,"M",7.1,"other lrti","J20-J22",2015,"eurostat"
"gb","Y85-89",85,89,"F",11.7,"all rt","J",2016,"eurostat"
"gb","Y85-89",85,89,"F",11.1,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y85-89",85,89,"F",13.3,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y85-89",85,89,"F",9.5,"other lrti","J20-J22",2016,"eurostat"
"gb","Y85-89",85,89,"M",11.8,"all rt","J",2016,"eurostat"
"gb","Y85-89",85,89,"M",11.8,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y85-89",85,89,"M",12.9,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y85-89",85,89,"M",9.4,"other lrti","J20-J22",2016,"eurostat"
"lu","Y85-89",85,89,"F",11.7,"all rt","J",2016,"eurostat"
"lu","Y85-89",85,89,"F",17,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y85-89",85,89,"F",12.8,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y85-89",85,89,"F",7.8,"other lrti","J20-J22",2016,"eurostat"
"lu","Y85-89",85,89,"M",12,"all rt","J",2016,"eurostat"
"lu","Y85-89",85,89,"M",7.5,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y85-89",85,89,"M",11.5,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y85-89",85,89,"M",8.3,"other lrti","J20-J22",2016,"eurostat"
"pt","Y85-89",85,89,"F",9.9,"all rt","J",2015,"eurostat"
"pt","Y85-89",85,89,"F",9.7,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y85-89",85,89,"F",12.2,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y85-89",85,89,"F",8.8,"other lrti","J20-J22",2015,"eurostat"
"pt","Y85-89",85,89,"M",11.1,"all rt","J",2015,"eurostat"
"pt","Y85-89",85,89,"M",8.8,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y85-89",85,89,"M",14.2,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y85-89",85,89,"M",9.8,"other lrti","J20-J22",2015,"eurostat"
"be","Y90-94",90,94,"F",13.7,"all rt","J",2018,"eurostat"
"be","Y90-94",90,94,"F",13.4,"urti/inf","J00-J11",2018,"eurostat"
"be","Y90-94",90,94,"F",14.7,"pneumonia","J12-J18",2018,"eurostat"
"be","Y90-94",90,94,"F",12.3,"other lrti","J20-J22",2018,"eurostat"
"be","Y90-94",90,94,"M",13.5,"all rt","J",2018,"eurostat"
"be","Y90-94",90,94,"M",13.6,"urti/inf","J00-J11",2018,"eurostat"
"be","Y90-94",90,94,"M",14.2,"pneumonia","J12-J18",2018,"eurostat"
"be","Y90-94",90,94,"M",12,"other lrti","J20-J22",2018,"eurostat"
"be","Y_GE90",90,NA,"F",16.7,"all rt","J",2002,"eurostat"
"be","Y_GE90",90,NA,"F",17.3,"urti/inf","J00-J11",2002,"eurostat"
"be","Y_GE90",90,NA,"F",17.6,"pneumonia","J12-J18",2002,"eurostat"
"be","Y_GE90",90,NA,"F",15.3,"other lrti","J20-J22",2002,"eurostat"
"be","Y_GE90",90,NA,"M",16.7,"all rt","J",2002,"eurostat"
"be","Y_GE90",90,NA,"M",9.3,"urti/inf","J00-J11",2002,"eurostat"
"be","Y_GE90",90,NA,"M",18,"pneumonia","J12-J18",2002,"eurostat"
"be","Y_GE90",90,NA,"M",13.7,"other lrti","J20-J22",2002,"eurostat"
"ch","Y90-94",90,94,"F",10.4,"all rt","J",2018,"eurostat"
"ch","Y90-94",90,94,"F",9.1,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y90-94",90,94,"F",11,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y90-94",90,94,"F",8.1,"other lrti","J20-J22",2018,"eurostat"
"ch","Y90-94",90,94,"M",10.1,"all rt","J",2018,"eurostat"
"ch","Y90-94",90,94,"M",9.1,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y90-94",90,94,"M",10.4,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y90-94",90,94,"M",7.8,"other lrti","J20-J22",2018,"eurostat"
"cy","Y90-94",90,94,"F",6.7,"all rt","J",2018,"eurostat"
"cy","Y90-94",90,94,"F",3.2,"urti/inf","J00-J11",2017,"eurostat"
"cy","Y90-94",90,94,"F",4.5,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y90-94",90,94,"F",7.5,"other lrti","J20-J22",2018,"eurostat"
"cy","Y90-94",90,94,"M",5,"all rt","J",2018,"eurostat"
"cy","Y90-94",90,94,"M",4,"urti/inf","J00-J11",2018,"eurostat"
"cy","Y90-94",90,94,"M",3.9,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y90-94",90,94,"M",5.3,"other lrti","J20-J22",2018,"eurostat"
"cy","Y_GE90",90,NA,"F",4.9,"all rt","J",2003,"eurostat"
"cy","Y_GE90",90,NA,"F",3,"urti/inf","J00-J11",2003,"eurostat"
"cy","Y_GE90",90,NA,"F",9.1,"pneumonia","J12-J18",2003,"eurostat"
"cy","Y_GE90",90,NA,"F",2,"other lrti","J20-J22",2002,"eurostat"
"cy","Y_GE90",90,NA,"M",5.7,"all rt","J",2003,"eurostat"
"cy","Y_GE90",90,NA,"M",6,"urti/inf","J00-J11",2003,"eurostat"
"cy","Y_GE90",90,NA,"M",6.2,"pneumonia","J12-J18",2003,"eurostat"
"cy","Y_GE90",90,NA,"M",2,"other lrti","J20-J22",2003,"eurostat"
"cz","Y90-94",90,94,"F",14.5,"all rt","J",2018,"eurostat"
"cz","Y90-94",90,94,"F",17.6,"urti/inf","J00-J11",2018,"eurostat"
"cz","Y90-94",90,94,"F",14.2,"pneumonia","J12-J18",2018,"eurostat"
"cz","Y90-94",90,94,"F",14.6,"other lrti","J20-J22",2018,"eurostat"
"cz","Y90-94",90,94,"M",13.8,"all rt","J",2018,"eurostat"
"cz","Y90-94",90,94,"M",11.6,"urti/inf","J00-J11",2018,"eurostat"
"cz","Y90-94",90,94,"M",14,"pneumonia","J12-J18",2018,"eurostat"
"cz","Y90-94",90,94,"M",12.1,"other lrti","J20-J22",2018,"eurostat"
"es","Y90-94",90,94,"F",8.8,"all rt","J",2018,"eurostat"
"es","Y90-94",90,94,"F",9.1,"urti/inf","J00-J11",2018,"eurostat"
"es","Y90-94",90,94,"F",9.4,"pneumonia","J12-J18",2018,"eurostat"
"es","Y90-94",90,94,"F",8.1,"other lrti","J20-J22",2018,"eurostat"
"es","Y90-94",90,94,"M",8.8,"all rt","J",2018,"eurostat"
"es","Y90-94",90,94,"M",8.8,"urti/inf","J00-J11",2018,"eurostat"
"es","Y90-94",90,94,"M",9.1,"pneumonia","J12-J18",2018,"eurostat"
"es","Y90-94",90,94,"M",7.9,"other lrti","J20-J22",2018,"eurostat"
"es","Y_GE90",90,NA,"F",9.3,"all rt","J",2003,"eurostat"
"es","Y_GE90",90,NA,"F",6.7,"urti/inf","J00-J11",2003,"eurostat"
"es","Y_GE90",90,NA,"F",10.4,"pneumonia","J12-J18",2003,"eurostat"
"es","Y_GE90",90,NA,"F",6.8,"other lrti","J20-J22",2003,"eurostat"
"es","Y_GE90",90,NA,"M",9.4,"all rt","J",2003,"eurostat"
"es","Y_GE90",90,NA,"M",8.9,"urti/inf","J00-J11",2003,"eurostat"
"es","Y_GE90",90,NA,"M",10.6,"pneumonia","J12-J18",2003,"eurostat"
"es","Y_GE90",90,NA,"M",7.9,"other lrti","J20-J22",2003,"eurostat"
"fi","Y90-94",90,94,"F",9.2,"all rt","J",2018,"eurostat"
"fi","Y90-94",90,94,"F",7.5,"urti/inf","J00-J11",2018,"eurostat"
"fi","Y90-94",90,94,"F",9.9,"pneumonia","J12-J18",2018,"eurostat"
"fi","Y90-94",90,94,"F",8.6,"other lrti","J20-J22",2018,"eurostat"
"fi","Y90-94",90,94,"M",8.5,"all rt","J",2018,"eurostat"
"fi","Y90-94",90,94,"M",7,"urti/inf","J00-J11",2018,"eurostat"
"fi","Y90-94",90,94,"M",9.2,"pneumonia","J12-J18",2018,"eurostat"
"fi","Y90-94",90,94,"M",6.2,"other lrti","J20-J22",2018,"eurostat"
"fr","Y90-94",90,94,"F",9.2,"all rt","J",2018,"eurostat"
"fr","Y90-94",90,94,"F",9.6,"urti/inf","J00-J11",2018,"eurostat"
"fr","Y90-94",90,94,"F",9.4,"pneumonia","J12-J18",2018,"eurostat"
"fr","Y90-94",90,94,"F",8.5,"other lrti","J20-J22",2018,"eurostat"
"fr","Y90-94",90,94,"M",9.2,"all rt","J",2018,"eurostat"
"fr","Y90-94",90,94,"M",9,"urti/inf","J00-J11",2018,"eurostat"
"fr","Y90-94",90,94,"M",9.2,"pneumonia","J12-J18",2018,"eurostat"
"fr","Y90-94",90,94,"M",8,"other lrti","J20-J22",2018,"eurostat"
"fr","Y_GE90",90,NA,"F",10.3,"all rt","J",2007,"eurostat"
"fr","Y_GE90",90,NA,"F",7.2,"urti/inf","J00-J11",2007,"eurostat"
"fr","Y_GE90",90,NA,"F",10.7,"pneumonia","J12-J18",2007,"eurostat"
"fr","Y_GE90",90,NA,"F",9.2,"other lrti","J20-J22",2007,"eurostat"
"fr","Y_GE90",90,NA,"M",10.5,"all rt","J",2007,"eurostat"
"fr","Y_GE90",90,NA,"M",6.2,"urti/inf","J00-J11",2007,"eurostat"
"fr","Y_GE90",90,NA,"M",10.9,"pneumonia","J12-J18",2007,"eurostat"
"fr","Y_GE90",90,NA,"M",8.6,"other lrti","J20-J22",2007,"eurostat"
"hr","Y90-94",90,94,"F",9,"all rt","J",2018,"eurostat"
"hr","Y90-94",90,94,"F",6.4,"urti/inf","J00-J11",2018,"eurostat"
"hr","Y90-94",90,94,"F",9.3,"pneumonia","J12-J18",2018,"eurostat"
"hr","Y90-94",90,94,"F",5.6,"other lrti","J20-J22",2018,"eurostat"
"hr","Y90-94",90,94,"M",9.2,"all rt","J",2018,"eurostat"
"hr","Y90-94",90,94,"M",8.9,"urti/inf","J00-J11",2018,"eurostat"
"hr","Y90-94",90,94,"M",9.4,"pneumonia","J12-J18",2018,"eurostat"
"hr","Y90-94",90,94,"M",10.5,"other lrti","J20-J22",2018,"eurostat"
"hu","Y90-94",90,94,"F",21.7,"all rt","J",2018,"eurostat"
"hu","Y90-94",90,94,"F",8.7,"urti/inf","J00-J11",2018,"eurostat"
"hu","Y90-94",90,94,"F",22.5,"pneumonia","J12-J18",2018,"eurostat"
"hu","Y90-94",90,94,"F",16.2,"other lrti","J20-J22",2018,"eurostat"
"hu","Y90-94",90,94,"M",12.9,"all rt","J",2018,"eurostat"
"hu","Y90-94",90,94,"M",4,"urti/inf","J00-J11",2018,"eurostat"
"hu","Y90-94",90,94,"M",13.2,"pneumonia","J12-J18",2018,"eurostat"
"hu","Y90-94",90,94,"M",12.7,"other lrti","J20-J22",2018,"eurostat"
"it","Y90-94",90,94,"F",10.3,"all rt","J",2018,"eurostat"
"it","Y90-94",90,94,"F",8.4,"urti/inf","J00-J11",2018,"eurostat"
"it","Y90-94",90,94,"F",10.9,"pneumonia","J12-J18",2018,"eurostat"
"it","Y90-94",90,94,"F",8.4,"other lrti","J20-J22",2018,"eurostat"
"it","Y90-94",90,94,"M",10.5,"all rt","J",2018,"eurostat"
"it","Y90-94",90,94,"M",8.9,"urti/inf","J00-J11",2018,"eurostat"
"it","Y90-94",90,94,"M",11.1,"pneumonia","J12-J18",2018,"eurostat"
"it","Y90-94",90,94,"M",8.3,"other lrti","J20-J22",2018,"eurostat"
"nl","Y90-94",90,94,"F",7.8,"all rt","J",2018,"eurostat"
"nl","Y90-94",90,94,"F",7.7,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y90-94",90,94,"F",8.5,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y90-94",90,94,"F",6.1,"other lrti","J20-J22",2018,"eurostat"
"nl","Y90-94",90,94,"M",7.7,"all rt","J",2018,"eurostat"
"nl","Y90-94",90,94,"M",7.7,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y90-94",90,94,"M",8.1,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y90-94",90,94,"M",6.9,"other lrti","J20-J22",2018,"eurostat"
"no","Y90-94",90,94,"F",5.4,"all rt","J",2018,"eurostat"
"no","Y90-94",90,94,"F",5,"urti/inf","J00-J11",2018,"eurostat"
"no","Y90-94",90,94,"F",5.6,"pneumonia","J12-J18",2018,"eurostat"
"no","Y90-94",90,94,"F",4.3,"other lrti","J20-J22",2018,"eurostat"
"no","Y90-94",90,94,"M",5.7,"all rt","J",2018,"eurostat"
"no","Y90-94",90,94,"M",6.2,"urti/inf","J00-J11",2018,"eurostat"
"no","Y90-94",90,94,"M",5.8,"pneumonia","J12-J18",2018,"eurostat"
"no","Y90-94",90,94,"M",3.9,"other lrti","J20-J22",2018,"eurostat"
"pl","Y90-94",90,94,"F",9.7,"all rt","J",2018,"eurostat"
"pl","Y90-94",90,94,"F",7.9,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y90-94",90,94,"F",10.2,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y90-94",90,94,"F",7.7,"other lrti","J20-J22",2018,"eurostat"
"pl","Y90-94",90,94,"M",9.3,"all rt","J",2018,"eurostat"
"pl","Y90-94",90,94,"M",7.2,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y90-94",90,94,"M",9.7,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y90-94",90,94,"M",7.3,"other lrti","J20-J22",2018,"eurostat"
"ro","Y90-94",90,94,"F",8.1,"all rt","J",2018,"eurostat"
"ro","Y90-94",90,94,"F",8.9,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y90-94",90,94,"F",8.3,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y90-94",90,94,"F",6.7,"other lrti","J20-J22",2018,"eurostat"
"ro","Y90-94",90,94,"M",8.6,"all rt","J",2018,"eurostat"
"ro","Y90-94",90,94,"M",6.6,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y90-94",90,94,"M",8.5,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y90-94",90,94,"M",20.9,"other lrti","J20-J22",2018,"eurostat"
"se","Y90-94",90,94,"F",6.3,"all rt","J",2018,"eurostat"
"se","Y90-94",90,94,"F",6,"urti/inf","J00-J11",2018,"eurostat"
"se","Y90-94",90,94,"F",6.6,"pneumonia","J12-J18",2018,"eurostat"
"se","Y90-94",90,94,"F",5.3,"other lrti","J20-J22",2018,"eurostat"
"se","Y90-94",90,94,"M",6.4,"all rt","J",2018,"eurostat"
"se","Y90-94",90,94,"M",6.1,"urti/inf","J00-J11",2018,"eurostat"
"se","Y90-94",90,94,"M",6.6,"pneumonia","J12-J18",2018,"eurostat"
"se","Y90-94",90,94,"M",4.2,"other lrti","J20-J22",2018,"eurostat"
"si","Y90-94",90,94,"F",8.7,"all rt","J",2018,"eurostat"
"si","Y90-94",90,94,"F",9,"urti/inf","J00-J11",2018,"eurostat"
"si","Y90-94",90,94,"F",9.2,"pneumonia","J12-J18",2018,"eurostat"
"si","Y90-94",90,94,"F",7.8,"other lrti","J20-J22",2018,"eurostat"
"si","Y90-94",90,94,"M",9,"all rt","J",2018,"eurostat"
"si","Y90-94",90,94,"M",7.9,"urti/inf","J00-J11",2018,"eurostat"
"si","Y90-94",90,94,"M",9.9,"pneumonia","J12-J18",2018,"eurostat"
"si","Y90-94",90,94,"M",8.5,"other lrti","J20-J22",2018,"eurostat"
"sk","Y90-94",90,94,"F",8.9,"all rt","J",2018,"eurostat"
"sk","Y90-94",90,94,"F",6.5,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y90-94",90,94,"F",9.9,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y90-94",90,94,"F",8.5,"other lrti","J20-J22",2018,"eurostat"
"sk","Y90-94",90,94,"M",10,"all rt","J",2018,"eurostat"
"sk","Y90-94",90,94,"M",17.5,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y90-94",90,94,"M",11,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y90-94",90,94,"M",8.1,"other lrti","J20-J22",2018,"eurostat"
"at","Y90-94",90,94,"F",9.7,"all rt","J",2018,"eurostat"
"at","Y90-94",90,94,"F",8.4,"urti/inf","J00-J11",2018,"eurostat"
"at","Y90-94",90,94,"F",10.2,"pneumonia","J12-J18",2018,"eurostat"
"at","Y90-94",90,94,"F",9.2,"other lrti","J20-J22",2018,"eurostat"
"at","Y90-94",90,94,"M",9.5,"all rt","J",2018,"eurostat"
"at","Y90-94",90,94,"M",7.9,"urti/inf","J00-J11",2018,"eurostat"
"at","Y90-94",90,94,"M",10.2,"pneumonia","J12-J18",2018,"eurostat"
"at","Y90-94",90,94,"M",7.5,"other lrti","J20-J22",2018,"eurostat"
"ie","Y90-94",90,94,"F",12.1,"all rt","J",2018,"eurostat"
